district,week_start,week_of_year,lst_celsius,rainfall_mm,ndwi_index,humidity_proxy_pct,population_density,dengue_cases,lst_lag2,rainfall_lag2,ndwi_lag2,humidity_lag2,lst_lag4,rainfall_lag4,ndwi_lag4,humidity_lag4,lst_lag6,rainfall_lag6,ndwi_lag6,humidity_lag6,rainfall_roll4,ndwi_roll4,humidity_roll4,month,is_monsoon_season,is_post_monsoon,cases_lag1,cases_lag4,cases_roll4,target_cases_4wk_ahead
Kochi,2020-10-12,42,22.83,3.83,-0.164,48.1,6358.1,9,23.84,7.09,-0.126,50.1,26.41,6.48,-0.084,52.0,29.49,20.17,-0.042,53.6,8.592500000000001,-0.131,49.6,10,0,1,10.0,15.0,11.25,8.0
Kochi,2020-10-19,43,21.94,6.96,-0.173,47.1,6359.4,9,26.23,7.33,-0.118,49.1,26.63,16.12,-0.116,51.1,26.41,16.97,0.021,52.9,6.3025,-0.14525,48.60000000000001,10,0,1,9.0,12.0,10.5,6.0
Kochi,2020-10-26,44,25.83,3.75,-0.176,46.2,6367.0,32,22.83,3.83,-0.164,48.1,23.84,7.09,-0.126,50.1,26.41,6.48,-0.084,52.0,5.4675,-0.15775,47.625,10,0,1,9.0,14.0,15.0,5.0
Kochi,2020-11-02,45,21.88,4.53,-0.11,45.3,6361.4,7,21.94,6.96,-0.173,47.1,26.23,7.33,-0.118,49.1,26.63,16.12,-0.116,51.1,4.7675,-0.15575,46.675,11,0,1,32.0,10.0,14.25,5.0
Kochi,2020-11-09,46,20.5,0.0,-0.196,44.5,6363.2,8,25.83,3.75,-0.176,46.2,22.83,3.83,-0.164,48.1,23.84,7.09,-0.126,50.1,3.81,-0.16375,45.775000000000006,11,0,1,7.0,9.0,14.0,5.0
Kochi,2020-11-16,47,23.57,6.96,-0.121,43.7,6363.5,6,21.88,4.53,-0.11,45.3,21.94,6.96,-0.173,47.1,26.23,7.33,-0.118,49.1,3.8100000000000005,-0.15075,44.925,11,0,1,8.0,9.0,13.25,4.0
Kochi,2020-11-23,48,21.9,1.8,-0.096,43.1,6376.7,5,20.5,0.0,-0.196,44.5,25.83,3.75,-0.176,46.2,22.83,3.83,-0.164,48.1,3.3225000000000002,-0.13075,44.15,11,0,1,6.0,32.0,6.5,4.0
Kochi,2020-11-30,49,20.55,1.69,-0.163,42.5,6364.9,5,23.57,6.96,-0.121,43.7,21.88,4.53,-0.11,45.3,21.94,6.96,-0.173,47.1,2.6125,-0.14400000000000002,43.45,11,0,1,5.0,7.0,6.0,5.0
Kochi,2020-12-07,50,20.18,2.69,-0.201,42.0,6368.1,5,21.9,1.8,-0.096,43.1,20.5,0.0,-0.196,44.5,25.83,3.75,-0.176,46.2,3.285,-0.14525,42.825,12,0,0,5.0,8.0,5.25,3.0
Kochi,2020-12-14,51,21.82,0.0,-0.21,41.6,6365.2,4,20.55,1.69,-0.163,42.5,23.57,6.96,-0.121,43.7,21.88,4.53,-0.11,45.3,1.545,-0.1675,42.3,12,0,0,5.0,6.0,4.75,2.0
Kochi,2020-12-21,52,20.84,0.0,-0.167,41.3,6365.8,4,20.18,2.69,-0.201,42.0,21.9,1.8,-0.096,43.1,20.5,0.0,-0.196,44.5,1.095,-0.18525000000000003,41.85,12,0,0,4.0,5.0,4.5,3.0
Kochi,2020-12-28,53,23.81,0.88,-0.154,41.0,6358.3,5,21.82,0.0,-0.21,41.6,20.55,1.69,-0.163,42.5,23.57,6.96,-0.121,43.7,0.8924999999999998,-0.183,41.475,12,0,0,4.0,5.0,4.5,3.0
Kochi,2021-01-04,1,22.68,0.0,-0.224,40.0,6359.6,3,20.84,0.0,-0.167,41.3,20.18,2.69,-0.201,42.0,21.9,1.8,-0.096,43.1,0.22,-0.18874999999999997,40.975,1,0,0,5.0,5.0,4.0,3.0
Kochi,2021-01-11,2,23.74,5.44,-0.172,40.1,6363.8,2,23.81,0.88,-0.154,41.0,21.82,0.0,-0.21,41.6,20.55,1.69,-0.163,42.5,1.58,-0.17925,40.6,1,0,0,3.0,4.0,3.5,3.0
Kochi,2021-01-18,3,26.01,7.02,-0.176,40.1,6362.1,3,22.68,0.0,-0.224,40.0,20.84,0.0,-0.167,41.3,20.18,2.69,-0.201,42.0,3.335,-0.1815,40.3,1,0,0,2.0,4.0,3.25,5.0
Kochi,2021-01-25,4,23.43,0.0,-0.163,40.1,6372.6,3,23.74,5.44,-0.172,40.1,23.81,0.88,-0.154,41.0,21.82,0.0,-0.21,41.6,3.1149999999999998,-0.18375,40.075,1,0,0,3.0,5.0,2.75,3.0
Kochi,2021-02-01,5,25.43,2.12,-0.127,40.2,6362.3,3,26.01,7.02,-0.176,40.1,22.68,0.0,-0.224,40.0,20.84,0.0,-0.167,41.3,3.6449999999999996,-0.15949999999999998,40.125,2,0,0,3.0,3.0,2.75,3.0
Kochi,2021-02-08,6,22.95,0.0,-0.2,40.2,6372.3,3,23.43,0.0,-0.163,40.1,23.74,5.44,-0.172,40.1,23.81,0.88,-0.154,41.0,2.285,-0.1665,40.150000000000006,2,0,0,3.0,2.0,3.0,2.0
Kochi,2021-02-15,7,27.14,5.3,-0.173,40.3,6365.4,5,25.43,2.12,-0.127,40.2,26.01,7.02,-0.176,40.1,22.68,0.0,-0.224,40.0,1.855,-0.16575,40.2,2,0,0,3.0,3.0,3.5,4.0
Kochi,2021-02-22,8,27.31,0.0,-0.21,40.4,6370.4,3,22.95,0.0,-0.2,40.2,23.43,0.0,-0.163,40.1,23.74,5.44,-0.172,40.1,1.855,-0.1775,40.275000000000006,2,0,0,5.0,3.0,3.5,4.0
Kochi,2021-03-01,9,27.55,10.43,-0.17,40.6,6362.6,3,27.14,5.3,-0.173,40.3,25.43,2.12,-0.127,40.2,26.01,7.02,-0.176,40.1,3.9325,-0.18825,40.375,3,0,0,3.0,3.0,3.5,5.0
Kochi,2021-03-08,10,27.17,0.0,-0.135,40.8,6361.5,2,27.31,0.0,-0.21,40.4,22.95,0.0,-0.2,40.2,23.43,0.0,-0.163,40.1,3.9325,-0.17200000000000001,40.525,3,0,0,3.0,3.0,3.25,5.0
Kochi,2021-03-15,11,26.31,2.74,-0.163,41.0,6362.7,4,27.55,10.43,-0.17,40.6,27.14,5.3,-0.173,40.3,25.43,2.12,-0.127,40.2,3.2925,-0.16949999999999998,40.699999999999996,3,0,0,2.0,5.0,3.0,6.0
Kochi,2021-03-22,12,28.49,0.0,-0.182,41.3,6363.9,4,27.17,0.0,-0.135,40.8,27.31,0.0,-0.21,40.4,22.95,0.0,-0.2,40.2,3.2925000000000004,-0.1625,40.925,3,0,0,4.0,3.0,3.25,5.0
Kochi,2021-03-29,13,30.26,0.0,-0.212,41.6,6368.0,5,26.31,2.74,-0.163,41.0,27.55,10.43,-0.17,40.6,27.14,5.3,-0.173,40.3,0.6850000000000005,-0.173,41.175,3,0,0,4.0,3.0,3.75,6.0
Kochi,2021-04-05,14,31.61,2.43,-0.149,42.0,6366.0,5,28.49,0.0,-0.182,41.3,27.17,0.0,-0.135,40.8,27.31,0.0,-0.21,40.4,1.2925000000000004,-0.1765,41.474999999999994,4,0,0,5.0,2.0,4.5,6.0
Kochi,2021-04-12,15,30.5,0.0,-0.177,42.5,6363.1,6,30.26,0.0,-0.212,41.6,26.31,2.74,-0.163,41.0,27.55,10.43,-0.17,40.6,0.6075000000000005,-0.18,41.849999999999994,4,0,0,5.0,4.0,5.0,10.0
Kochi,2021-04-19,16,32.21,5.94,-0.163,43.1,6362.9,5,31.61,2.43,-0.149,42.0,28.49,0.0,-0.182,41.3,27.17,0.0,-0.135,40.8,2.0925000000000007,-0.17525,42.300000000000004,4,0,0,6.0,4.0,5.25,6.0
Kochi,2021-04-26,17,30.81,6.86,-0.133,43.7,6369.9,6,30.5,0.0,-0.177,42.5,30.26,0.0,-0.212,41.6,26.31,2.74,-0.163,41.0,3.8075000000000006,-0.1555,42.825,4,0,0,5.0,5.0,5.5,9.0
Kochi,2021-05-03,18,30.63,13.69,-0.083,44.5,6372.2,6,32.21,5.94,-0.163,43.1,31.61,2.43,-0.149,42.0,28.49,0.0,-0.182,41.3,6.6225000000000005,-0.139,43.45,5,0,0,6.0,5.0,5.75,9.0
Kochi,2021-05-10,19,31.45,11.0,-0.054,45.3,6376.6,10,30.81,6.86,-0.133,43.7,30.5,0.0,-0.177,42.5,30.26,0.0,-0.212,41.6,9.3725,-0.10825,44.15,5,0,0,6.0,6.0,6.75,9.0
Kochi,2021-05-17,20,33.34,13.62,-0.045,46.2,6362.6,6,30.63,13.69,-0.083,44.5,32.21,5.94,-0.163,43.1,31.61,2.43,-0.149,42.0,11.2925,-0.07875000000000001,44.925000000000004,5,0,0,10.0,5.0,7.0,10.0
Kochi,2021-05-24,21,34.62,3.05,-0.098,47.1,6358.2,9,31.45,11.0,-0.054,45.3,30.81,6.86,-0.133,43.7,30.5,0.0,-0.177,42.5,10.34,-0.07,45.775,5,0,0,6.0,6.0,7.75,10.0
Kochi,2021-05-31,22,32.19,22.26,-0.117,48.1,6367.9,9,33.34,13.62,-0.045,46.2,30.63,13.69,-0.083,44.5,32.21,5.94,-0.163,43.1,12.4825,-0.0785,46.675,5,0,0,9.0,6.0,8.5,11.0
Kochi,2021-06-07,23,34.64,18.66,-0.037,49.1,6368.9,9,34.62,3.05,-0.098,47.1,31.45,11.0,-0.054,45.3,30.81,6.86,-0.133,43.7,14.3975,-0.07425,47.625,6,1,0,9.0,10.0,8.25,10.0
Kochi,2021-06-14,24,34.83,26.38,0.051,50.1,6371.6,10,32.19,22.26,-0.117,48.1,33.34,13.62,-0.045,46.2,30.63,13.69,-0.083,44.5,17.5875,-0.05025,48.6,6,1,0,9.0,6.0,9.25,14.0
Kochi,2021-06-21,25,35.11,34.07,0.067,51.1,6367.3,10,34.64,18.66,-0.037,49.1,34.62,3.05,-0.098,47.1,31.45,11.0,-0.054,45.3,25.3425,-0.009000000000000001,49.6,6,1,0,10.0,9.0,9.5,19.0
Kochi,2021-06-28,26,33.47,23.37,0.091,52.0,6376.6,11,34.83,26.38,0.051,50.1,32.19,22.26,-0.117,48.1,33.34,13.62,-0.045,46.2,25.62,0.043,50.575,6,1,0,10.0,9.0,10.0,21.0
Kochi,2021-07-05,27,34.21,32.79,0.071,52.9,6373.1,10,35.11,34.07,0.067,51.1,34.64,18.66,-0.037,49.1,34.62,3.05,-0.098,47.1,29.1525,0.07,51.525,7,1,0,11.0,9.0,10.25,20.0
Kochi,2021-07-12,28,34.05,34.38,0.114,53.6,6364.1,14,33.47,23.37,0.091,52.0,34.83,26.38,0.051,50.1,32.19,22.26,-0.117,48.1,31.152499999999996,0.08575,52.4,7,1,0,10.0,10.0,11.25,21.0
Kochi,2021-07-19,29,32.06,37.02,0.067,54.2,6373.8,19,34.21,32.79,0.071,52.9,35.11,34.07,0.067,51.1,34.64,18.66,-0.037,49.1,31.89,0.08575,53.175,7,1,0,14.0,10.0,13.5,20.0
Kochi,2021-07-26,30,30.76,22.83,0.018,54.6,6369.9,21,34.05,34.38,0.114,53.6,33.47,23.37,0.091,52.0,34.83,26.38,0.051,50.1,31.755,0.06749999999999999,53.825,7,1,0,19.0,11.0,16.0,18.0
Kochi,2021-08-02,31,30.53,29.66,0.023,54.9,6368.2,20,32.06,37.02,0.067,54.2,34.21,32.79,0.071,52.9,35.11,34.07,0.067,51.1,30.9725,0.0555,54.325,8,1,0,21.0,10.0,18.5,15.0
Kochi,2021-08-09,32,31.25,27.05,0.091,55.0,6369.1,21,30.76,22.83,0.018,54.6,34.05,34.38,0.114,53.6,33.47,23.37,0.091,52.0,29.14,0.04975,54.675,8,1,0,20.0,14.0,20.25,16.0
Kochi,2021-08-16,33,29.37,38.42,0.139,54.9,6377.8,20,30.53,29.66,0.023,54.9,32.06,37.02,0.067,54.2,34.21,32.79,0.071,52.9,29.490000000000002,0.06775,54.85,8,1,0,21.0,19.0,20.5,22.0
Kochi,2021-08-23,34,28.88,17.21,0.037,54.6,6372.4,18,31.25,27.05,0.091,55.0,30.76,22.83,0.018,54.6,34.05,34.38,0.114,53.6,28.085,0.0725,54.849999999999994,8,1,0,20.0,21.0,19.75,17.0
Kochi,2021-08-30,35,27.23,26.05,-0.092,54.2,6377.9,15,29.37,38.42,0.139,54.9,30.53,29.66,0.023,54.9,32.06,37.02,0.067,54.2,27.1825,0.04375000000000001,54.675000000000004,8,1,0,18.0,20.0,18.5,14.0
Kochi,2021-09-06,36,28.9,30.41,0.075,53.6,6378.1,16,28.88,17.21,0.037,54.6,31.25,27.05,0.091,55.0,30.76,22.83,0.018,54.6,28.0225,0.03975000000000001,54.324999999999996,9,1,1,15.0,21.0,17.25,14.0
Kochi,2021-09-13,37,26.83,16.58,0.005,52.9,6375.6,22,27.23,26.05,-0.092,54.2,29.37,38.42,0.139,54.9,30.53,29.66,0.023,54.9,22.5625,0.006250000000000005,53.825,9,1,1,16.0,20.0,17.75,14.0
Kochi,2021-09-20,38,26.83,22.06,-0.023,52.0,6378.9,17,28.9,30.41,0.075,53.6,28.88,17.21,0.037,54.6,31.25,27.05,0.091,55.0,23.775,-0.008749999999999994,53.175,9,1,1,22.0,18.0,17.5,10.0
Kochi,2021-09-27,39,27.5,11.81,-0.046,51.1,6362.0,14,26.83,16.58,0.005,52.9,27.23,26.05,-0.092,54.2,29.37,38.42,0.139,54.9,20.215,0.002750000000000006,52.4,9,1,1,17.0,15.0,17.25,8.0
Kochi,2021-10-04,40,26.67,6.31,-0.125,50.1,6369.9,14,26.83,22.06,-0.023,52.0,28.9,30.41,0.075,53.6,28.88,17.21,0.037,54.6,14.19,-0.04724999999999999,51.525000000000006,10,0,1,14.0,16.0,16.75,9.0
Kochi,2021-10-11,41,23.79,12.05,-0.155,49.1,6375.6,14,27.5,11.81,-0.046,51.1,26.83,16.58,0.005,52.9,27.23,26.05,-0.092,54.2,13.057500000000001,-0.08725,50.575,10,0,1,14.0,22.0,14.75,8.0
Kochi,2021-10-18,42,22.78,12.25,-0.078,48.1,6375.4,10,26.67,6.31,-0.125,50.1,26.83,22.06,-0.023,52.0,28.9,30.41,0.075,53.6,10.605,-0.10099999999999999,49.6,10,0,1,14.0,17.0,13.0,5.0
Kochi,2021-10-25,43,23.84,13.99,-0.013,47.1,6370.3,8,23.79,12.05,-0.155,49.1,27.5,11.81,-0.046,51.1,26.83,16.58,0.005,52.9,11.15,-0.09275,48.6,10,0,1,10.0,14.0,11.5,6.0
Kochi,2021-11-01,44,21.27,0.0,-0.177,46.2,6378.0,9,22.78,12.25,-0.078,48.1,26.67,6.31,-0.125,50.1,26.83,22.06,-0.023,52.0,9.572500000000002,-0.10574999999999998,47.62500000000001,11,0,1,8.0,14.0,10.25,6.0
Kochi,2021-11-08,45,21.8,4.58,-0.155,45.3,6381.7,8,23.84,13.99,-0.013,47.1,23.79,12.05,-0.155,49.1,27.5,11.81,-0.046,51.1,7.705,-0.10574999999999998,46.675,11,0,1,9.0,14.0,8.75,4.0
Kochi,2021-11-15,46,24.14,0.0,-0.155,44.5,6367.8,5,21.27,0.0,-0.177,46.2,22.78,12.25,-0.078,48.1,26.67,6.31,-0.125,50.1,4.6425,-0.125,45.775,11,0,1,8.0,10.0,7.5,4.0
Kochi,2021-11-22,47,22.89,4.75,-0.17,43.7,6385.0,6,21.8,4.58,-0.155,45.3,23.84,13.99,-0.013,47.1,23.79,12.05,-0.155,49.1,2.3325,-0.16425,44.925000000000004,11,0,1,5.0,8.0,7.0,4.0
Kochi,2021-11-29,48,23.09,9.97,-0.139,43.1,6373.2,6,24.14,0.0,-0.155,44.5,21.27,0.0,-0.177,46.2,22.78,12.25,-0.078,48.1,4.825,-0.15475,44.15,11,0,1,6.0,9.0,6.25,4.0
Kochi,2021-12-06,49,20.62,0.0,-0.174,42.5,6374.2,4,22.89,4.75,-0.17,43.7,21.8,4.58,-0.155,45.3,23.84,13.99,-0.013,47.1,3.68,-0.15949999999999998,43.45,12,0,0,6.0,8.0,5.25,4.0
Kochi,2021-12-13,50,20.69,0.0,-0.248,42.0,6378.1,4,23.09,9.97,-0.139,43.1,24.14,0.0,-0.155,44.5,21.27,0.0,-0.177,46.2,3.68,-0.18275,42.825,12,0,0,4.0,5.0,5.0,4.0
Kochi,2021-12-20,51,22.08,0.0,-0.187,41.6,6387.1,4,20.62,0.0,-0.174,42.5,22.89,4.75,-0.17,43.7,21.8,4.58,-0.155,45.3,2.4925,-0.187,42.3,12,0,0,4.0,6.0,4.5,3.0
Kochi,2021-12-27,52,22.64,12.97,-0.181,41.3,6382.2,4,20.69,0.0,-0.248,42.0,23.09,9.97,-0.139,43.1,24.14,0.0,-0.155,44.5,3.2425,-0.19749999999999998,41.85,12,0,0,4.0,6.0,4.0,3.0
Kochi,2022-01-03,1,22.92,0.0,-0.142,40.0,6375.7,4,22.08,0.0,-0.187,41.6,20.62,0.0,-0.174,42.5,22.89,4.75,-0.17,43.7,3.2425,-0.1895,41.225,1,0,0,4.0,4.0,4.0,3.0
Kochi,2022-01-10,2,24.75,0.98,-0.162,40.1,6376.6,4,22.64,12.97,-0.181,41.3,20.69,0.0,-0.248,42.0,23.09,9.97,-0.139,43.1,3.4875000000000003,-0.16799999999999998,40.75,1,0,0,4.0,4.0,4.0,4.0
Kochi,2022-01-17,3,23.46,5.52,-0.202,40.1,6378.9,3,22.92,0.0,-0.142,40.0,22.08,0.0,-0.187,41.6,20.62,0.0,-0.174,42.5,4.8675,-0.17174999999999999,40.375,1,0,0,4.0,4.0,3.75,2.0
Kochi,2022-01-24,4,22.61,3.97,-0.148,40.1,6382.9,3,24.75,0.98,-0.162,40.1,22.64,12.97,-0.181,41.3,20.69,0.0,-0.248,42.0,2.6175,-0.1635,40.075,1,0,0,3.0,4.0,3.5,2.0
Kochi,2022-01-31,5,25.26,0.0,-0.178,40.2,6374.4,3,23.46,5.52,-0.202,40.1,22.92,0.0,-0.142,40.0,22.08,0.0,-0.187,41.6,2.6175,-0.1725,40.125,1,0,0,3.0,4.0,3.25,4.0
Kochi,2022-02-07,6,26.03,0.0,-0.124,40.2,6376.7,4,22.61,3.97,-0.148,40.1,24.75,0.98,-0.162,40.1,22.64,12.97,-0.181,41.3,2.3725,-0.16299999999999998,40.150000000000006,2,0,0,3.0,4.0,3.25,4.0
Kochi,2022-02-14,7,26.24,0.0,-0.195,40.3,6382.4,2,25.26,0.0,-0.178,40.2,23.46,5.52,-0.202,40.1,22.92,0.0,-0.142,40.0,0.9925,-0.16125,40.2,2,0,0,4.0,3.0,3.0,5.0
Kochi,2022-02-21,8,26.82,2.03,-0.204,40.4,6380.0,2,26.03,0.0,-0.124,40.2,22.61,3.97,-0.148,40.1,24.75,0.98,-0.162,40.1,0.5075,-0.17525,40.275,2,0,0,2.0,3.0,2.75,5.0
Kochi,2022-02-28,9,29.29,0.03,-0.188,40.6,6381.7,4,26.24,0.0,-0.195,40.3,25.26,0.0,-0.178,40.2,23.46,5.52,-0.202,40.1,0.5149999999999999,-0.17774999999999996,40.375,2,0,0,2.0,3.0,3.0,6.0
Kochi,2022-03-07,10,28.48,2.33,-0.228,40.8,6375.5,4,26.82,2.03,-0.204,40.4,26.03,0.0,-0.124,40.2,22.61,3.97,-0.148,40.1,1.0975,-0.20375000000000001,40.525,3,0,0,4.0,4.0,3.0,7.0
Kochi,2022-03-14,11,27.58,0.0,-0.24,41.0,6377.7,5,29.29,0.03,-0.188,40.6,26.24,0.0,-0.195,40.3,25.26,0.0,-0.178,40.2,1.0975,-0.215,40.7,3,0,0,4.0,2.0,3.75,6.0
Kochi,2022-03-21,12,28.48,8.04,-0.126,41.3,6376.4,5,28.48,2.33,-0.228,40.8,26.82,2.03,-0.204,40.4,26.03,0.0,-0.124,40.2,2.5999999999999996,-0.1955,40.925,3,0,0,5.0,2.0,4.5,5.0
Kochi,2022-03-28,13,29.63,0.55,-0.186,41.6,6383.0,6,27.58,0.0,-0.24,41.0,29.29,0.03,-0.188,40.6,26.24,0.0,-0.195,40.3,2.73,-0.19499999999999998,41.175,3,0,0,5.0,4.0,5.0,5.0
Kochi,2022-04-04,14,29.83,3.82,-0.185,42.0,6384.7,7,28.48,8.04,-0.126,41.3,28.48,2.33,-0.228,40.8,26.82,2.03,-0.204,40.4,3.1025,-0.18425,41.475,4,0,0,6.0,4.0,5.75,7.0
Kochi,2022-04-11,15,32.1,14.3,-0.104,42.5,6381.8,6,29.63,0.55,-0.186,41.6,27.58,0.0,-0.24,41.0,29.29,0.03,-0.188,40.6,6.6775,-0.15025,41.85,4,0,0,7.0,5.0,6.0,8.0
Kochi,2022-04-18,16,31.67,2.62,-0.141,43.1,6380.5,5,29.83,3.82,-0.185,42.0,28.48,8.04,-0.126,41.3,28.48,2.33,-0.228,40.8,5.322500000000001,-0.15399999999999997,42.3,4,0,0,6.0,5.0,6.0,7.0
Kochi,2022-04-25,17,31.91,11.68,-0.128,43.7,6382.2,5,32.1,14.3,-0.104,42.5,29.63,0.55,-0.186,41.6,27.58,0.0,-0.24,41.0,8.105,-0.13949999999999999,42.825,4,0,0,5.0,6.0,5.75,7.0
Kochi,2022-05-02,18,33.09,21.56,-0.049,44.5,6384.1,7,31.67,2.62,-0.141,43.1,29.83,3.82,-0.185,42.0,28.48,8.04,-0.126,41.3,12.54,-0.10549999999999998,43.45,5,0,0,5.0,7.0,5.75,9.0
Kochi,2022-05-09,19,33.73,15.07,-0.031,45.3,6377.0,8,31.91,11.68,-0.128,43.7,32.1,14.3,-0.104,42.5,29.63,0.55,-0.186,41.6,12.732500000000002,-0.08725,44.150000000000006,5,0,0,7.0,6.0,6.25,10.0
Kochi,2022-05-16,20,32.43,12.24,-0.057,46.2,6390.9,7,33.09,21.56,-0.049,44.5,31.67,2.62,-0.141,43.1,29.83,3.82,-0.185,42.0,15.1375,-0.06624999999999999,44.925,5,0,0,8.0,5.0,6.75,10.0
Kochi,2022-05-23,21,33.58,7.7,-0.171,47.1,6381.3,7,33.73,15.07,-0.031,45.3,31.91,11.68,-0.128,43.7,32.1,14.3,-0.104,42.5,14.1425,-0.07699999999999999,45.775,5,0,0,7.0,5.0,7.25,11.0
Kochi,2022-05-30,22,34.55,15.74,-0.047,48.1,6383.0,9,32.43,12.24,-0.057,46.2,33.09,21.56,-0.049,44.5,31.67,2.62,-0.141,43.1,12.6875,-0.0765,46.675,5,0,0,7.0,7.0,7.75,9.0
Kochi,2022-06-06,23,34.94,23.24,0.049,49.1,6387.0,10,33.58,7.7,-0.171,47.1,33.73,15.07,-0.031,45.3,31.91,11.68,-0.128,43.7,14.729999999999999,-0.05649999999999999,47.625,6,1,0,9.0,8.0,8.25,15.0
Kochi,2022-06-13,24,35.08,22.33,-0.036,50.1,6382.6,10,34.55,15.74,-0.047,48.1,32.43,12.24,-0.057,46.2,33.09,21.56,-0.049,44.5,17.252499999999998,-0.05124999999999999,48.6,6,1,0,10.0,7.0,9.0,15.0
Kochi,2022-06-20,25,31.59,20.97,0.038,51.1,6386.7,11,34.94,23.24,0.049,49.1,33.58,7.7,-0.171,47.1,33.73,15.07,-0.031,45.3,20.57,0.0010000000000000148,49.6,6,1,0,10.0,7.0,10.0,15.0
Kochi,2022-06-27,26,33.5,22.29,0.035,52.0,6387.1,9,35.08,22.33,-0.036,50.1,34.55,15.74,-0.047,48.1,32.43,12.24,-0.057,46.2,22.2075,0.021500000000000016,50.575,6,1,0,11.0,9.0,10.0,15.0
Kochi,2022-07-04,27,33.95,27.89,0.05,52.9,6376.4,15,31.59,20.97,0.038,51.1,34.94,23.24,0.049,49.1,33.58,7.7,-0.171,47.1,23.37,0.021750000000000016,51.525,7,1,0,9.0,10.0,11.25,17.0
Kochi,2022-07-11,28,33.05,27.98,0.065,53.6,6381.0,15,33.5,22.29,0.035,52.0,35.08,22.33,-0.036,50.1,34.55,15.74,-0.047,48.1,24.782500000000002,0.047000000000000014,52.4,7,1,0,15.0,10.0,12.5,19.0
Kochi,2022-07-18,29,31.06,40.1,0.146,54.2,6392.8,15,33.95,27.89,0.05,52.9,31.59,20.97,0.038,51.1,34.94,23.24,0.049,49.1,29.564999999999998,0.07400000000000001,53.175000000000004,7,1,0,15.0,11.0,13.5,21.0
Kochi,2022-07-25,30,28.95,44.03,0.175,54.6,6392.9,15,33.05,27.98,0.065,53.6,33.5,22.29,0.035,52.0,35.08,22.33,-0.036,50.1,35.0,0.10900000000000001,53.825,7,1,0,15.0,9.0,15.0,23.0
Kochi,2022-08-01,31,32.2,32.08,0.127,54.9,6387.5,17,31.06,40.1,0.146,54.2,33.95,27.89,0.05,52.9,31.59,20.97,0.038,51.1,36.0475,0.12825,54.325,8,1,0,15.0,15.0,15.5,25.0
Kochi,2022-08-08,32,29.33,32.2,0.081,55.0,6392.8,19,28.95,44.03,0.175,54.6,33.05,27.98,0.065,53.6,33.5,22.29,0.035,52.0,37.1025,0.13225,54.675000000000004,8,1,0,17.0,15.0,16.5,20.0
Kochi,2022-08-15,33,30.73,43.37,0.151,54.9,6382.0,21,32.2,32.08,0.127,54.9,31.06,40.1,0.146,54.2,33.95,27.89,0.05,52.9,37.92,0.1335,54.849999999999994,8,1,0,19.0,15.0,18.0,22.0
Kochi,2022-08-22,34,28.12,34.57,0.124,54.6,6393.6,23,29.33,32.2,0.081,55.0,28.95,44.03,0.175,54.6,33.05,27.98,0.065,53.6,35.555,0.12075000000000002,54.85,8,1,0,21.0,15.0,20.0,20.0
Kochi,2022-08-29,35,28.19,31.38,0.098,54.2,6385.7,25,30.73,43.37,0.151,54.9,32.2,32.08,0.127,54.9,31.06,40.1,0.146,54.2,35.38,0.11350000000000002,54.675,8,1,0,23.0,17.0,22.0,19.0
Kochi,2022-09-05,36,28.96,22.56,0.038,53.6,6387.4,20,28.12,34.57,0.124,54.6,29.33,32.2,0.081,55.0,28.95,44.03,0.175,54.6,32.97,0.10275000000000002,54.325,9,1,1,25.0,19.0,22.25,18.0
Kochi,2022-09-12,37,26.69,15.99,0.003,52.9,6387.9,22,28.19,31.38,0.098,54.2,30.73,43.37,0.151,54.9,32.2,32.08,0.127,54.9,26.124999999999996,0.06575000000000002,53.825,9,1,1,20.0,21.0,22.5,12.0
Kochi,2022-09-19,38,26.39,13.31,-0.012,52.0,6371.5,20,28.96,22.56,0.038,53.6,28.12,34.57,0.124,54.6,29.33,32.2,0.081,55.0,20.81,0.031750000000000014,53.175,9,1,1,22.0,23.0,21.75,8.0
Kochi,2022-09-26,39,24.31,16.59,-0.038,51.1,6394.8,19,26.69,15.99,0.003,52.9,28.19,31.38,0.098,54.2,30.73,43.37,0.151,54.9,17.1125,-0.0022499999999999864,52.400000000000006,9,1,1,20.0,25.0,20.25,8.0
Kochi,2022-10-03,40,26.36,17.57,-0.026,50.1,6397.4,18,26.39,13.31,-0.012,52.0,28.96,22.56,0.038,53.6,28.12,34.57,0.124,54.6,15.865,-0.018249999999999985,51.525,10,0,1,19.0,20.0,19.75,7.0
Kochi,2022-10-10,41,24.97,12.08,-0.054,49.1,6389.9,12,24.31,16.59,-0.038,51.1,26.69,15.99,0.003,52.9,28.19,31.38,0.098,54.2,14.8875,-0.03249999999999999,50.575,10,0,1,18.0,22.0,17.25,7.0
Kochi,2022-10-17,42,23.84,13.6,-0.051,48.1,6388.4,8,26.36,17.57,-0.026,50.1,26.39,13.31,-0.012,52.0,28.96,22.56,0.038,53.6,14.959999999999999,-0.04224999999999998,49.6,10,0,1,12.0,20.0,14.25,7.0
Kochi,2022-10-24,43,23.23,7.39,-0.107,47.1,6388.3,8,24.97,12.08,-0.054,49.1,24.31,16.59,-0.038,51.1,26.69,15.99,0.003,52.9,12.66,-0.05949999999999999,48.60000000000001,10,0,1,8.0,19.0,11.5,6.0
